fighter_id,name,height,weight,age,dob,gender,weight_class,reach,stance,style,gym,country
4256214,Lauren Mueller,165.1,61.23,33.0,1991-11-15,female,womens-flyweight,170.18,orthodox,striker,alliance mma,usa
4424184,Rostem Akman,177.8,77.11,33.0,1991-12-19,male,welterweight,182.88,switch,,,sweden
3960698,Danilo Belluardo,182.88,70.31,31.0,1994-07-21,male,lightweight,189.23,southpaw,striker,aurora mma,italy
3949555,Lando Vannata,175.26,70.76,33.0,1992-03-14,male,lightweight,180.34,orthodox,wrestling,jackson's mma acoma,usa
4246820,Nohelin Hernandez,177.8,61.23,31.0,1994-03-01,male,bantamweight,180.34,orthodox,striker,aka (american kickboxing academy),usa
4422343,Carlos Huachin,165.1,61.23,29.0,1996-06-06,male,bantamweight,170.18,southpaw,striker,pitbull martial arts center,peru
3081041,Bethe Correia,165.1,62.6,42.0,1983-06-22,female,womens-bantamweight,162.56,orthodox,striker,pitbull brothers,brazil
4410716,Marcos Mariano,185.42,70.31,38.0,1986-09-30,male,lightweight,193.04,switch,,killer bees,brazil
4416348,Ryan MacDonald,180.34,61.23,32.0,1993-03-18,male,bantamweight,180.34,switch,striker,disorderly conduct,usa
3099985,Paul Felder,180.34,70.76,41.0,1984-04-25,male,lightweight,177.8,orthodox,striker,roufusport,usa
3114625,Davi Ramos,167.64,70.31,38.0,1986-11-05,male,lightweight,177.8,orthodox,brazilian jiu-jitsu,team nogueira,brazil
2558062,Shamil Abdurakhimov,190.5,119.29,44.0,1981-09-02,male,heavyweight,193.04,orthodox,wrestling,peresvet ft,russia
3127951,Teemu Packalen,185.42,70.31,38.0,1987-05-22,male,lightweight,191.77,orthodox,brazilian jiu-jitsu,finnfighters gym,finland
2555489,Derrick Krantz,177.8,77.11,37.0,1988-01-13,male,welterweight,182.88,orthodox,brazilian jiu-jitsu,team 515,usa
3903959,Andre Soukhamthath,175.26,61.23,36.0,1988-10-23,male,bantamweight,177.8,orthodox,striker,sanford mma,usa
4033520,Teddy Ash,185.42,83.91,35.0,1989-12-27,male,middleweight,185.42,switch,,,canada
4573210,Dustin Joynson,195.58,107.05,39.0,1985-10-14,male,heavyweight,198.12,orthodox,,zugec ultimate martial arts,canada
4569669,Dylan Lockard,175.26,65.77,33.0,1992-05-19,male,featherweight,182.88,orthodox,,,usa
4565668,Micol DiSegni,160.02,52.16,37.0,1987-12-29,female,womens-strawweight,153.67,orthodox,,jackson-wink mma,italy
4303035,Phil Caracappa,172.72,61.23,33.0,1992-06-05,male,bantamweight,177.8,orthodox,,dante rivera bjj,usa
3041444,Jodie Esquibel,154.94,52.16,39.0,1986-05-07,female,womens-strawweight,162.56,orthodox,,jackson-wink mma,usa
4245681,Karl Reed,195.58,92.99,,,male,lightheavyweight,198.12,orthodox,,,usa
2554674,Liz Carmouche,167.64,57.61,41.0,1984-02-19,female,womens-flyweight,167.64,orthodox,striker,team hurricane awesome,usa
3953370,Humberto Bandenay,180.34,70.31,31.0,1994-09-04,male,featherweight,181.61,southpaw,,pro fighting peru,peru
3347074,Bobby Moffett,177.8,67.13,35.0,1990-06-01,male,featherweight,187.96,orthodox,brazilian jiu-jitsu,mma lab,usa
4409396,Harvey Park,182.88,70.31,39.0,1986-03-22,male,lightweight,179.07,orthodox,,force of one martial arts,usa
4234751,Lucrezia Ria,175.26,56.7,33.0,1992-06-24,female,womens-flyweight,170.18,orthodox,,,italy
3953367,Dong Hyun Ma,180.34,70.31,37.0,1988-09-09,male,lightweight,179.07,orthodox,striker,busan team m.a.d.,south korea
4068998,Salim Touahri,177.8,77.11,36.0,1989-09-28,male,welterweight,182.88,orthodox,striker,grappling krakow,poland
3102126,Cole Williams,182.88,79.38,41.0,1983-12-15,male,welterweight,185.42,orthodox,,chosen few gym,usa
3897220,Rico Farrington,193.04,77.11,36.0,1989-06-19,male,welterweight,200.66,southpaw,,,usa
4426144,Michal Martinek,187.96,99.79,35.0,1990-04-19,male,heavyweight,199.39,southpaw,,reinders mma,czechia
4565904,Yoshinori Horie,172.72,65.77,30.0,1995-05-10,male,featherweight,177.8,orthodox,,,japan
4371004,Sarah Frota,167.64,56.7,38.0,1987-04-14,female,womens-strawweight,175.26,southpaw,brazilian jiu-jitsu,astra fight team,brazil
4236956,Kyle Stewart,175.26,83.91,36.0,1989-01-31,male,welterweight,193.04,orthodox,,arizona combat sports,usa
4407930,JJ Okanovich,180.34,70.31,34.0,1990-11-04,male,lightweight,193.04,orthodox,,,usa
4064714,Alexander Poppeck,187.96,92.99,33.0,1992-04-06,male,lightheavyweight,,orthodox,,munich mma,germany
4292650,Juan Adams,195.58,120.2,33.0,1992-01-16,male,heavyweight,203.2,orthodox,striker,jackson-wink mma,usa
4425564,Gabriel Silva,167.64,61.23,31.0,1994-08-26,male,bantamweight,180.34,orthodox,,team nogueira,brazil
4377802,Jin Soo Son,167.64,61.23,32.0,1993-04-01,male,bantamweight,175.26,orthodox,,korean zombie mma,korea
4424222,Armando Villarreal,170.18,61.23,36.0,1989-08-08,male,bantamweight,168.91,southpaw,,,usa
4424582,Kevin Syler,175.26,70.31,32.0,1993-07-29,male,lightweight,181.61,switch,,american top team,bolivia
3167160,Aspen Ladd,167.64,68.04,30.0,1995-03-01,female,womens-bantamweight,167.64,orthodox,striker,mmagold fight team,usa
3095666,Mirsad Bektic,172.72,65.77,34.0,1991-02-16,male,featherweight,177.8,orthodox,striker,tristar gym,usa
2965138,Cezar Ferreira,185.42,97.52,40.0,1985-02-15,male,middleweight,198.12,southpaw,brazilian jiu-jitsu,mma masters,brazil
3020092,Sheymon Moraes,172.72,65.77,34.0,1990-10-11,male,featherweight,182.88,orthodox,striker,black house mma,brazil
4065618,Nicco Montano,165.1,64.86,36.0,1988-12-16,female,womens-flyweight,165.1,southpaw,striker,jackson's mma acoma,usa
3956260,Ryan Hall,177.8,65.77,40.0,1985-02-22,male,featherweight,179.07,southpaw,brazilian jiu-jitsu,fifty/50 martial arts academy,usa
4062290,Justin Sumter,187.96,83.91,35.0,1989-11-10,male,middleweight,203.2,southpaw,,fighting arts academy,usa
4239743,Jacob Rosales,180.34,70.31,30.0,1995-07-28,male,lightweight,187.96,orthodox,,csw,usa
3045798,Thiago Santos,187.96,92.99,41.0,1984-01-07,male,lightheavyweight,198.12,orthodox,striker,american top team,brazil
3028404,Holly Holm,172.72,61.69,43.0,1981-10-17,female,womens-bantamweight,175.26,southpaw,striker,jackson-wink mma,usa
3952413,Polo Reyes,180.34,65.77,40.0,1984-11-07,male,lightweight,180.34,orthodox,striker,entram gym,mexico
3150680,Dan Moret,182.88,70.31,38.0,1986-11-21,male,featherweight,184.15,southpaw,brazilian jiu-jitsu,minnesota martial arts academy,usa
4001827,Junior Albini,190.5,120.2,34.0,1991-03-15,male,heavyweight,187.96,orthodox,striker,american top team,brazil
2560714,Tony Johnson,187.96,92.99,42.0,1983-05-02,male,lightheavyweight,187.96,switch,,,usa
4423425,Justin Gonzales,175.26,65.77,34.0,1991-04-28,male,featherweight,182.88,orthodox,,top notch mma,usa
4239078,Syuri Kondo,162.56,52.16,36.0,1989-02-08,female,womens-strawweight,167.64,orthodox,striker,vos gym,japan
3947030,Eric Spicely,185.42,83.91,39.0,1986-09-29,male,middleweight,185.42,orthodox,brazilian jiu-jitsu,tristar gym,usa
4080575,Kali Robbins,160.02,52.16,41.0,1984-07-05,female,womens-strawweight,161.29,orthodox,,,usa
3009725,Brendan Loughnane,175.26,65.77,35.0,1989-12-05,male,lightweight,180.34,switch,striker,tiger muay thai,england
2553310,Marlon Moraes,167.64,66.22,37.0,1988-04-26,male,bantamweight,175.26,orthodox,striker,tiger muay thai,brazil
4421979,Grigorii Popov,170.18,61.23,41.0,1984-04-18,male,bantamweight,172.72,switch,,,russia
4422443,Jo Sungbin,180.34,65.77,33.0,1992-07-17,male,featherweight,182.88,orthodox,,team stun gun,korea
3115841,Frank Camacho,177.8,70.31,36.0,1989-05-18,male,lightweight,185.42,orthodox,striker,team oyama,guam
4420422,Duda Santana,170.18,61.23,29.0,1996-01-10,female,womens-bantamweight,185.42,orthodox,mixed martial artist,tata fight team,brazil
3084459,Kevin Lee,175.26,77.56,33.0,1992-09-04,male,welterweight,195.58,orthodox,brazilian jiu-jitsu,kill cliff fc,usa
2965133,Sergio Moraes,182.88,77.11,43.0,1982-07-23,male,welterweight,182.88,orthodox,brazilian jiu-jitsu,alliance jiu-jitsu,brazil
3096578,Elias Theodorou,185.42,83.91,37.0,1988-05-31,male,middleweight,191.77,orthodox,striker,tristar gym,canada
4421295,Cole Smith,180.34,61.23,36.0,1989-04-05,male,bantamweight,170.18,orthodox,,the sound martial arts,canada
3074102,Jack Hermansson,185.42,83.91,37.0,1988-06-10,male,middleweight,196.85,orthodox,mixed martial artist,frontline academy,norway
3997030,Dmitrii Smoliakov,187.96,118.84,43.0,1982-08-05,male,heavyweight,187.96,switch,striker,baltic challenge team,russia
3128086,Jason Gonzalez,187.96,70.31,35.0,1990-02-28,male,lightweight,187.96,southpaw,jiu-jitsu,millennia mma,usa
4273352,Marcelo Golm,190.5,120.66,33.0,1992-09-15,male,heavyweight,190.5,orthodox,striker,american top team,brazil
2335825,Keita Nakamura,180.34,77.11,41.0,1984-05-22,male,welterweight,185.42,southpaw,brazilian jiu-jitsu,k-taro dojo,japan
3153151,Curtis Millender,187.96,77.11,37.0,1987-12-01,male,welterweight,198.12,orthodox,striker,csw,usa
2559933,Jessica Aguilar,160.02,52.16,43.0,1982-05-08,female,womens-strawweight,160.02,orthodox,brazilian jiu-jitsu,american top team,usa
3039667,Desmond Green,177.8,70.31,35.0,1989-10-11,male,lightweight,185.42,southpaw,wrestling,sanford mma,usa
2504171,Anthony Pettis,177.8,70.31,38.0,1987-01-27,male,lightweight,185.42,orthodox,striker,roufusport,usa
4000033,Justin Willis,185.42,120.2,38.0,1987-07-19,male,heavyweight,200.66,southpaw,striker,aka (american kickboxing academy),usa
4243873,Jesus Pinedo,180.34,65.77,29.0,1996-06-22,male,featherweight,187.96,southpaw,striker,pitbull martial arts center,peru
3027601,Frankie Saenz,167.64,61.23,45.0,1980-08-12,male,bantamweight,167.64,orthodox,striker,fight ready,usa
2968990,Gunnar Nelson,180.34,77.11,37.0,1988-07-28,male,welterweight,182.88,switch,brazilian jiu-jitsu,mjolnir,iceland
2969823,Jordan Rinaldi,177.8,65.77,38.0,1987-09-25,male,lightweight,182.88,orthodox,brazilian jiu-jitsu,team r.o.c.,usa
3011927,Joe Duffy,177.8,70.31,37.0,1988-02-18,male,lightweight,185.42,orthodox,brazilian jiu-jitsu,tristar gym,ireland
3088241,Zak Ottow,180.34,83.91,38.0,1986-12-22,male,welterweight,182.88,orthodox,brazilian jiu-jitsu,pura vida bjj,usa
4241041,Zabit Magomedsharipov,185.42,65.77,34.0,1991-03-01,male,featherweight,185.42,orthodox,,ricardo almeida jiu-jitsu,russia
3128373,Alejandro Perez,167.64,65.32,36.0,1989-09-02,male,bantamweight,170.18,orthodox,striker,aka (american kickboxing academy),mexico
3020777,Charles Byrd,177.8,83.91,41.0,1983-10-11,male,middleweight,185.42,orthodox,muay thai,fortis mma,usa
4329550,Carlo Pedersoli Jr.,180.34,77.11,32.0,1993-06-08,male,welterweight,190.5,southpaw,brazilian jiu-jitsu,aurora mma,italy
2335654,Cain Velasquez,185.42,112.49,43.0,1982-07-28,male,heavyweight,195.58,orthodox,wrestling,aka (american kickboxing academy),usa
2960676,Myles Jury,177.8,70.31,36.0,1988-10-31,male,featherweight,185.42,orthodox,brazilian jiu-jitsu,alliance mma,usa
2546733,Luke Sanders,167.64,65.77,39.0,1985-12-12,male,bantamweight,170.18,southpaw,striker,nashville mma,usa
4219673,Nadia Kassem,165.1,56.7,29.0,1995-11-15,female,womens-flyweight,167.64,southpaw,striker,australian top team,australia
4020801,Austin Arnett,182.88,65.77,33.0,1991-10-22,male,featherweight,182.88,orthodox,striker,sikjitsu,usa
3957136,David Teymur,175.26,70.31,36.0,1989-05-01,male,lightweight,185.42,southpaw,striker,allstars training center,sweden
3983543,Allen Crowder,190.5,115.67,35.0,1989-11-08,male,heavyweight,194.31,orthodox,striker,team rubao carioca bjj,usa
2512958,Dustin Ortiz,165.1,56.7,36.0,1988-12-25,male,flyweight,165.1,orthodox,striker,combat sports academy,usa
3611366,Te Edwards,172.72,70.31,35.0,1990-09-11,male,lightweight,182.88,orthodox,striker,mma lab,usa
3112020,Corey Anderson,190.5,92.99,36.0,1989-09-22,male,lightheavyweight,200.66,orthodox,striker,the kennel fight club,usa
2431357,Siyar Bahadurzada,180.34,77.11,41.0,1984-04-17,male,welterweight,185.42,orthodox,striker,jackson-wink mma,afghanistan
2960680,Al Iaquinta,177.8,70.76,38.0,1987-04-30,male,lightweight,177.8,orthodox,striker,serra-longo fight team ,usa
3002028,Sergio Pettis,167.64,61.23,32.0,1993-08-18,male,flyweight,175.26,orthodox,wrestling,roufusport,usa
3947005,Kyle Bochniak,170.18,65.77,38.0,1987-02-05,male,featherweight,180.34,orthodox,brazilian jiu-jitsu,broadway jiu-jitsu,usa
3944372,Matthew Lopez,170.18,61.23,38.0,1987-01-21,male,bantamweight,175.26,southpaw,,reign mma,usa
2594874,Ben Nguyen,165.1,61.23,37.0,1988-08-03,male,flyweight,165.1,switch,striker,integrated mma,usa
3040875,Justin Frazier,182.88,120.2,36.0,1989-06-15,male,heavyweight,190.5,southpaw,striker,without limits mma,usa
2504179,Bryan Caraway,172.72,61.23,41.0,1984-08-04,male,bantamweight,172.72,orthodox,brazilian jiu-jitsu,xtreme couture,usa
3026393,Darrell Horcher,177.8,70.31,38.0,1987-07-28,male,lightweight,177.8,southpaw,striker,unrivaled athletics,usa
3044563,Ricky Rainey,185.42,77.11,42.0,1983-06-29,male,welterweight,195.58,switch,striker,renegade fighting systems,usa
4406521,Michel Batista,190.5,116.12,41.0,1984-04-20,male,heavyweight,,orthodox,striker,american top team,cuba
3509230,Rashad Coulter,182.88,92.99,43.0,1981-11-27,male,heavyweight,193.04,orthodox,striker,fortis mma,usa
3126373,Ulka Sasaki,177.8,61.23,35.0,1989-10-07,male,flyweight,180.34,southpaw,brazilian jiu-jitsu,longo-weidman mma,japan
3923486,Amanda Cooper,160.02,52.16,33.0,1991-10-22,female,womens-strawweight,162.56,switch,striker,scorpion fighting system,usa
4355238,John Gunther,175.26,70.31,39.0,1985-11-24,male,lightweight,182.88,orthodox,,strong style fight team,usa
3122041,Eric Shelton,167.64,61.23,34.0,1991-02-02,male,flyweight,172.72,orthodox,brazilian jiu-jitsu,rodrigo pinheiro bjj,usa
3128221,Joby Sanchez,167.64,61.23,34.0,1991-06-24,male,flyweight,172.72,orthodox,wrestling,jackson-wink mma,usa
2504943,Roxanne Modafferi,170.18,56.7,43.0,1982-09-24,female,womens-flyweight,175.26,orthodox,brazilian jiu-jitsu,syndicate mma,usa
3016689,Artem Lobov,175.26,65.77,39.0,1986-08-11,male,featherweight,165.1,southpaw,striker,sbg ireland,ireland
2536068,Patrick Cummins,187.96,92.99,44.0,1980-11-16,male,lightheavyweight,194.31,orthodox,wrestling,reign mma,usa
4257388,Talita Bernardo,162.56,61.23,38.0,1987-03-04,female,womens-bantamweight,172.72,orthodox,brazilian jiu-jitsu,imperio fight,brazil
4331588,Don Madge,182.88,70.31,34.0,1990-11-12,male,lightweight,182.88,southpaw,striker,fight fit militia,south africa
2512985,Felice Herrig,162.56,52.16,41.0,1984-09-18,female,womens-strawweight,165.1,orthodox,muay thai,valle flow striking,usa
2560740,Jussier Formiga,165.1,56.7,40.0,1985-04-14,male,flyweight,170.18,orthodox,brazilian jiu-jitsu,american top team,brazil
2354558,Tonya Evinger,170.18,61.23,44.0,1981-06-04,female,womens-bantamweight,177.8,orthodox,brazilian jiu-jitsu,team quest -portland,usa
2335772,Evan Dunham,177.8,68.04,43.0,1981-12-18,male,lightweight,177.8,southpaw,brazilian jiu-jitsu,xtreme couture,usa
2501238,Hector Lombard,175.26,83.91,47.0,1978-02-02,male,welterweight,180.34,southpaw,judo,ufd gym,cuba
3034798,Alex Chambers,160.02,52.16,46.0,1978-10-25,female,womens-strawweight,160.02,southpaw,striker,american top team,australia
2335660,Thiago Alves,175.26,77.11,41.0,1983-10-03,male,welterweight,177.8,orthodox,striker,american top team,brazil
2335744,CB Dollaway,187.96,83.91,42.0,1983-08-10,male,middleweight,193.04,orthodox,wrestling,power mma team,usa
2501539,Kajan Johnson,180.34,70.31,41.0,1984-04-21,male,lightweight,191.77,orthodox,brazilian jiu-jitsu,tristar gym,canada
4070161,Jordan Johnson,185.42,92.99,36.0,1988-11-18,male,lightheavyweight,200.66,orthodox,brazilian jiu-jitsu,mma lab,usa
3023600,Terrion Ware,172.72,61.23,39.0,1986-03-31,male,bantamweight,180.34,orthodox,striker,,usa
2609397,John Dodson,160.02,61.23,41.0,1984-09-26,male,bantamweight,167.64,orthodox,striker,jackson-wink mma,usa
3156514,Craig White,187.96,83.91,35.0,1990-07-01,male,welterweight,193.04,orthodox,brazilian jiu-jitsu,team lionheart,england
3097954,Alex White,182.88,70.31,36.0,1988-10-22,male,featherweight,180.34,southpaw,striker,team destruction,usa
4036094,Jarred Brooks,160.02,56.7,32.0,1993-05-02,male,flyweight,157.48,switch,brazilian jiu-jitsu,mash fight team,usa
2500002,Tim Williams,187.96,83.91,39.0,1986-07-03,male,middleweight,193.04,orthodox,brazilian jiu-jitsu,team balance,usa
2532872,Iuri Alcantara,175.26,61.23,45.0,1980-08-04,male,bantamweight,180.34,southpaw,brazilian jiu-jitsu,marajo brothers team,brazil
3004241,George Sullivan,182.88,77.11,44.0,1981-03-13,male,welterweight,186.69,orthodox,striker,pellegrino mma,usa
3024386,Kalindra Faria,170.18,52.16,39.0,1986-07-23,female,womens-flyweight,157.48,switch,,macaco gold team ,brazil
2990848,Jon Tuck,180.34,70.31,41.0,1984-08-28,male,lightweight,185.42,orthodox,,the arena,guam
3971629,Dayana Silva,170.18,65.77,35.0,1990-08-17,female,womens-bantamweight,173.99,orthodox,,nova uniao ,brazil
4372295,Gleidson Cutis,175.26,83.91,36.0,1989-02-07,male,lightweight,,orthodox,,,brazil
3108776,Marcio Alexandre Jr.,185.42,83.91,36.0,1989-05-03,male,welterweight,190.5,southpaw,,astra fight team,brazil
4039957,Estefani Almeida,162.56,56.7,36.0,1988-10-17,female,womens-flyweight,,orthodox,,,brazil
4081147,Bruno Assis,187.96,83.91,33.0,1992-05-23,male,middleweight,198.12,orthodox,,american top team,brazil
3054275,Diego Henrique da Silva,187.96,83.91,39.0,1986-08-22,male,middleweight,,orthodox,brazilian jiu-jitsu,,
4371000,Gustavo Gabriel,167.64,56.7,31.0,1994-04-01,male,flyweight,,orthodox,,,
4371003,Mayana Kellem,165.1,61.23,44.0,1981-07-07,female,womens-bantamweight,,orthodox,,,brazil
4358020,Tebaris Gordon,185.42,106.59,,,male,heavyweight,,orthodox,striker,,
4354425,Devonte Smith,175.26,70.76,32.0,1993-07-30,male,lightweight,193.04,orthodox,striker,factoryx muay thai,usa
4354424,Dennis Bryant,182.88,92.99,,,male,lightheavyweight,,orthodox,,,usa
4070902,Alex Gilpin,170.18,65.77,33.0,1992-03-26,male,featherweight,,orthodox,,chosen few gym,usa
3075589,Brett Johns,170.18,61.69,33.0,1992-02-21,male,bantamweight,175.26,orthodox,brazilian jiu-jitsu,shore mixed martial arts centre of excellence,wales
4038065,Jose Torres,162.56,61.23,33.0,1992-08-02,male,flyweight,165.1,orthodox,striker,combat dobro,usa
3162792,Wulijiburen,175.26,61.23,35.0,1990-03-01,male,featherweight,175.26,orthodox,brazilian jiu-jitsu,,china
3254940,Garrett Gross,175.26,83.91,37.0,1988-08-08,male,lightweight,175.26,orthodox,striker,sabens martial arts,usa
4349155,Mitchell Sipe,190.5,120.2,29.0,1996-04-09,male,heavyweight,193.04,orthodox,striker,,usa
4234510,Shawn Teed,195.58,113.4,33.0,1992-02-13,male,heavyweight,,orthodox,brazilian jiu-jitsu,ricardo almeida jiu-jitsu,usa
3096577,Olivier Aubin-Mercier,177.8,70.31,36.0,1989-02-23,female,lightweight,180.34,southpaw,brazilian jiu-jitsu,tristar gym,canada
2502444,Ross Pearson,172.72,70.31,41.0,1984-09-26,male,lightweight,175.26,orthodox,judo,alliance mma,england
3952411,Alvaro Herrera,182.88,70.31,35.0,1990-05-14,male,welterweight,187.96,orthodox,striker,lobo gym mma,mexico
4081555,Chris Birchler,190.5,92.99,38.0,1987-06-05,male,lightheavyweight,,switch,,allstar bjj,usa
3028694,Josh Appelt,177.8,110.22,42.0,1983-06-19,male,heavyweight,,southpaw,striker,team alpha male,usa
4037324,Jamie Colleen Miller,157.48,52.16,39.0,1985-11-02,female,womens-strawweight,165.1,orthodox,striker,renzo gracie jiu-jitsu,usa
4349152,Chibwikem Onyenegecha,190.5,83.91,31.0,1994-04-18,male,middleweight,,orthodox,,,
4079844,Angelo Trevino,177.8,77.11,32.0,1993-06-10,male,welterweight,,switch,striker,team alpha male,usa
4354319,Antonio Jones,182.88,83.91,40.0,1985-04-12,male,middleweight,,orthodox,,,
2504172,Chad Mendes,167.64,65.77,40.0,1985-05-01,male,featherweight,167.64,orthodox,,team alpha male,usa
3111338,Elias Garcia,165.1,56.7,33.0,1992-09-13,male,flyweight,170.18,southpaw,,roufusport,usa
4357555,Joey Gomez,177.8,70.31,36.0,1989-08-28,male,lightweight,,,,,usa
4339489,Alton Cunningham,187.96,92.99,32.0,1993-06-19,male,lightheavyweight,195.58,orthodox,striker,pura vida bjj,usa
4239492,Ricky Palacios,167.64,70.31,38.0,1987-07-05,male,bantamweight,,orthodox,,,usa
3084125,Rilley Dutro,172.72,56.7,38.0,1987-09-03,male,flyweight,177.8,orthodox,striker,i & i training center,usa
4243343,Max Mustaki,182.88,70.31,37.0,1987-11-07,male,lightweight,,orthodox,,checkmat,usa
4350867,Joe Giannetti,182.88,70.31,30.0,1995-07-05,male,lightweight,189.23,southpaw,brazilian jiu-jitsu,south shore sport,usa
4350871,Brad Katona,167.64,61.69,33.0,1991-12-19,male,bantamweight,163.83,orthodox,mixed martial artist,sbg ireland,canada
4070700,Martin Bravo,172.72,65.77,32.0,1993-09-21,male,lightweight,181.61,southpaw,wrestling,entram gym,mexico
2989130,Barb Honchak,162.56,56.7,46.0,1979-08-30,female,womens-flyweight,166.37,orthodox,brazilian jiu-jitsu,miletich martial arts,usa
4311136,Richie Smullen,175.26,65.77,34.0,1991-08-17,male,lightweight,180.34,orthodox,,sbg ireland,ireland
4350869,Allan Zuniga,170.18,70.31,33.0,1992-04-04,male,welterweight,177.8,orthodox,,tigre mma,costa rica
4039866,Jaimelene Nievera,165.1,56.7,40.0,1984-10-28,female,womens-flyweight,,orthodox,brazilian jiu-jitsu,dragon house mma,usa
4046608,Daichi Abe,180.34,77.11,33.0,1991-11-27,male,welterweight,180.34,orthodox,striker,hmc,japan
3983481,Shane Young,172.72,67.59,32.0,1993-07-31,male,featherweight,184.15,orthodox,striker,city kickboxing,new zealand
4204438,Naoki Inoue,172.72,61.23,28.0,1997-06-14,male,flyweight,180.34,orthodox,brazilian jiu-jitsu,longo-weidman mma,japan
4027695,Melinda Fabian,167.64,56.7,38.0,1987-06-25,female,womens-flyweight,168.91,,brazilian jiu-jitsu,budapest top team,hungary
4339144,Yazan Hajeh,170.18,65.77,33.0,1992-09-04,male,featherweight,,orthodox,striker,10th planet jiu-jitsu,usa
3146345,Emiliano Sordi,187.96,93.44,34.0,1991-02-15,male,lightheavyweight,195.58,orthodox,striker,nova uniao ,argentina
4339148,Tyler Hill,190.5,77.56,34.0,1991-08-10,male,welterweight,200.66,switch,,american top team d'iberville,usa
4339131,Dashawn Boatwright,182.88,92.99,37.0,1988-02-29,male,lightheavyweight,193.04,orthodox,,,usa
4065047,Sean Lally,182.88,77.11,34.0,1990-11-04,male,welterweight,189.23,orthodox,,sityodtong boston,usa
4339129,Will Santiago Jr.,177.8,77.11,42.0,1983-02-08,male,welterweight,,orthodox,,,usa
3904457,Chris de la Rocha,190.5,110.22,46.0,1979-05-15,male,heavyweight,203.96,orthodox,striker,forge combat academy,usa
4088505,Daniel Spitz,200.66,111.13,35.0,1990-07-31,male,heavyweight,208.28,orthodox,brazilian jiu-jitsu,sikjitsu,usa
2552660,Gian Villante,190.5,118.39,40.0,1985-08-18,male,lightheavyweight,193.04,orthodox,striker,bellmore kickboxing academy,usa
4251918,Mads Burnell,172.72,70.31,31.0,1994-03-06,male,featherweight,172.72,orthodox,boxing,xtreme couture,denmark
2596595,Nordine Taleb,185.42,77.11,44.0,1981-06-10,male,welterweight,189.23,orthodox,striker,tristar gym,canada
3096574,Chad Laprise,177.8,77.11,39.0,1986-07-23,male,welterweight,180.34,orthodox,striker,adrenaline training center,canada
4033337,Felipe Silva,182.88,70.31,41.0,1984-08-05,male,lightweight,195.58,orthodox,striker,cm system,brazil
2335524,Lyoto Machida,185.42,83.91,47.0,1978-05-30,male,middleweight,187.96,southpaw,karate,team machida,brazil
3041905,Nick Hein,167.64,70.31,41.0,1984-04-24,male,lightweight,168.91,southpaw,,clube do leao,germany
3021961,Sultan Aliev,180.34,77.11,41.0,1984-09-17,male,welterweight,189.23,orthodox,,american top team,russia
4236124,James Bochnovic,193.04,83.91,36.0,1989-02-13,male,lightheavyweight,205.74,orthodox,striker,rothwell mma,usa
3074494,Alex Garcia,175.26,77.11,38.0,1987-07-14,male,welterweight,182.88,orthodox,wrestling,tristar gym,canada
4010677,Luan Chagas,182.88,77.11,32.0,1993-06-17,male,welterweight,190.5,orthodox,striker,gile ribeiro team / noguchi team,brazil
2970798,John Moraga,167.64,56.7,41.0,1984-03-20,male,flyweight,167.64,orthodox,brazilian jiu-jitsu,mma lab,usa
2335695,Yushin Okami,187.96,77.11,44.0,1981-07-21,male,middleweight,190.5,southpaw,striker,wajutsu keishukai tokyo,japan
3093741,Adam Wieczorek,195.58,113.4,33.0,1992-02-05,male,heavyweight,205.74,orthodox,brazilian jiu-jitsu,aks chorzow,poland
3074969,Patrick Williams,172.72,61.23,44.0,1981-09-07,male,bantamweight,185.42,orthodox,striker,independent mma,usa
3046022,Ashlee Evans-Smith,172.72,61.23,38.0,1987-07-09,female,womens-flyweight,170.18,orthodox,striker,reign mma,usa
2611102,Jimi Manuwa,185.42,92.99,45.0,1980-02-18,male,lightheavyweight,201.93,orthodox,,allstars training center,
3164050,Tom Duquesnoy,170.18,61.23,32.0,1993-06-21,male,bantamweight,172.72,orthodox,,jackson-wink mma,france
4220827,Oliver Enkamp,182.88,77.11,33.0,1991-10-08,male,welterweight,194.31,switch,brazilian jiu-jitsu,pancrase gym sweden,sweden
4077001,Dmitry Sosnovskiy,190.5,108.86,36.0,1989-07-06,male,heavyweight,195.58,orthodox,striker,gor mma,russia
2354269,Andrei Arlovski,190.5,111.13,46.0,1979-02-04,male,heavyweight,195.58,orthodox,striker,american top team,usa
3988727,Adam Milstead,190.5,92.99,38.0,1987-07-03,male,lightheavyweight,193.04,orthodox,,pittsburgh fight club,
3045738,Alan Jouban,182.88,77.11,43.0,1981-11-25,male,welterweight,186.69,southpaw,striker,black house,usa
3027511,Russell Doane,170.18,61.23,39.0,1986-08-13,male,bantamweight,179.07,orthodox,striker,hawaii elite mma,usa
3965445,Thibault Gouti,177.8,77.11,38.0,1987-02-27,male,lightweight,185.42,orthodox,striker,jackson-wink mma,france
3123194,Brian Camozzi,187.96,77.11,34.0,1991-06-24,male,welterweight,198.12,orthodox,striker,factoryx muay thai,usa
4024479,Roberto Sanchez,167.64,56.7,39.0,1986-03-05,male,flyweight,168.91,orthodox,brazilian jiu-jitsu,gracie barra katy,usa
3968304,Cyril Asker,182.88,113.4,39.0,1985-12-24,male,heavyweight,187.96,orthodox,wrestling,bushido academie,france
